ball_receipt.outcome.id,ball_receipt.outcome.name,ball_recovery.recovery_failure,block.deflection,carry.end_location,clearance.aerial_won,counterpress,dribble.nutmeg,dribble.outcome.id,dribble.outcome.name,dribble.overrun,duel.outcome.id,duel.outcome.name,duel.type.id,duel.type.name,duration,foul_committed.card.id,foul_committed.card.name,foul_committed.offensive,foul_won.defensive,goalkeeper.body_part.id,goalkeeper.body_part.name,goalkeeper.end_location,goalkeeper.outcome.id,goalkeeper.outcome.name,goalkeeper.position.id,goalkeeper.position.name,goalkeeper.technique.id,goalkeeper.technique.name,goalkeeper.type.id,goalkeeper.type.name,id,index,interception.outcome.id,interception.outcome.name,location,minute,pass.aerial_won,pass.angle,pass.assisted_shot_id,pass.backheel,pass.body_part.id,pass.body_part.name,pass.cross,pass.cut_back,pass.deflected,pass.end_location,pass.goal_assist,pass.height.id,pass.height.name,pass.length,pass.outcome.id,pass.outcome.name,pass.recipient.id,pass.recipient.name,pass.shot_assist,pass.switch,pass.type.id,pass.type.name,period,play_pattern.id,play_pattern.name,player.id,player.name,position.id,position.name,possession,possession_team.id,possession_team.name,related_events,second,shot.aerial_won,shot.body_part.id,shot.body_part.name,shot.end_location,shot.first_time,shot.freeze_frame,shot.key_pass_id,shot.open_goal,shot.outcome.id,shot.outcome.name,shot.statsbomb_xg,shot.technique.id,shot.technique.name,shot.type.id,shot.type.name,substitution.outcome.id,substitution.outcome.name,substitution.replacement.id,substitution.replacement.name,tactics.formation,tactics.lineup,team.id,team.name,timestamp,type.id,type.name,under_pressure,50_50.outcome.id,50_50.outcome.name,ball_recovery.offensive,foul_committed.advantage,foul_committed.penalty,foul_won.advantage,miscontrol.aerial_won,bad_behaviour.card.id,bad_behaviour.card.name,block.offensive,foul_committed.type.id,foul_committed.type.name,shot.one_on_one,foul_won.penalty,pass.technique.id,pass.technique.name,pass.through_ball,injury_stoppage.in_chain,shot.redirect,pass.miscommunication,shot.deflected,block.save_block,shot.follows_dribble
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1868e082-c631-4479-b7f3-7b747ce8278b,782.0,,,"[56.0, 78.0]",16.0,,,,,,,,,,,,,,,,,,,,,,,1.0,4.0,From Throw In,5481.0,Mathew Leckie,12.0,Right Midfield,33.0,784.0,Peru,['520a376e-3cee-4799-8f59-3f47d4b27591'],11.0,,,,,,,,,,,,,,,,,,,,,,792.0,Australia,00:16:11.667,6.0,Block,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,fb697d98-08e7-4425-8e61-32b9472f6dd5,804.0,,,"[22.0, 74.0]",16.0,,,,,,,,,,,,,,,,,,,,,,,1.0,4.0,From Throw In,5481.0,Mathew Leckie,12.0,Right Midfield,34.0,784.0,Peru,['d1bfc902-ea2b-472c-841f-4af4f601088f'],34.0,,,,,,,,,,,,,,,,,,,,,,792.0,Australia,00:16:34.467,6.0,Block,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,56a07942-be52-4d21-ace5-576caa0fb867,852.0,,,"[19.0, 9.0]",18.0,,,,,,,,,,,,,,,,,,,,,,,1.0,1.0,Regular Play,5525.0,Édison Michael Flores Peralta,16.0,Left Midfield,37.0,792.0,Australia,['459f199b-b9ce-4d02-8af6-2caabdbdb9e7'],51.0,,,,,,,,,,,,,,,,,,,,,,784.0,Peru,00:18:51.520,6.0,Block,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,cf8e8434-75ea-4e13-8bee-3806e11aad54,969.0,,,"[110.0, 78.0]",21.0,,,,,,,,,,,,,,,,,,,,,,,1.0,1.0,Regular Play,5481.0,Mathew Leckie,12.0,Right Midfield,43.0,784.0,Peru,['857e4c93-1b5a-4444-bd9a-583520d10fc8'],55.0,,,,,,,,,,,,,,,,,,,,,,792.0,Australia,00:21:55.347,6.0,Block,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,f18ff12f-9d5f-4e0c-ad6a-e7d5b099d6ae,1278.0,,,"[6.0, 13.0]",29.0,,,,,,,,,,,,,,,,,,,,,,,1.0,1.0,Regular Play,5525.0,Édison Michael Flores Peralta,16.0,Left Midfield,59.0,792.0,Australia,['cb60c02d-eba0-40c4-a7b4-f5cc85329180'],0.0,,,,,,,,,,,,,,,,,,,,,,784.0,Peru,00:29:00.022,6.0,Block,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,66004e97-4648-4b4c-986e-f3b7346fb942,1361.0,,,"[52.0, 4.0]",31.0,,,,,,,,,,,,,,,,,,,,,,,1.0,3.0,From Free Kick,5494.0,Robbie Kruse,16.0,Left Midfield,62.0,784.0,Peru,['b060ffbe-451c-4cdb-9aed-8d75006bb19f'],57.0,,,,,,,,,,,,,,,,,,,,,,792.0,Australia,00:31:57.547,6.0,Block,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,00e032e8-46ac-44c8-9a45-4315f61a3961,1509.0,,,"[26.0, 41.0]",36.0,,,,,,,,,,,,,,,,,,,,,,,1.0,1.0,Regular Play,3281.0,Aaron Mooy,15.0,Left Center Midfield,70.0,784.0,Peru,['4afbd4fb-ec5a-4db4-b0dc-ba9c56795cc3'],29.0,,,,,,,,,,,,,,,,,,,,,,792.0,Australia,00:36:29.827,6.0,Block,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9b382bc3-274b-4e89-84e0-9d4c84ccdfac,1830.0,,,"[9.0, 56.0]",44.0,,,,,,,,,,,,,,,,,,,,,,,1.0,4.0,From Throw In,5478.0,Trent Sainsbury,3.0,Right Center Back,79.0,784.0,Peru,['127d9987-6f8b-4dd2-a5e5-7ca0ed89ebaf'],53.0,,,,,,,,,,,,,,,,,,,,,,792.0,Australia,00:44:53.467,6.0,Block,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,f668e43a-4da8-4b2b-a278-1e968f95eeda,1905.0,,,"[106.0, 76.0]",45.0,,,,,,,,,,,,,,,,,,,,,,,2.0,9.0,From Kick Off,5535.0,José Paolo Guerrero González,23.0,Center Forward,82.0,792.0,Australia,['149c6fe8-4354-470d-aae7-94f1bcd6a3c8'],32.0,,,,,,,,,,,,,,,,,,,,,,784.0,Peru,00:00:32.840,6.0,Block,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,61402594-57b8-471d-84d9-c3ccf3e3a7a3,1936.0,,,"[15.0, 63.0]",46.0,,,,,,,,,,,,,,,,,,,,,,,2.0,7.0,From Goal Kick,5481.0,Mathew Leckie,12.0,Right Midfield,84.0,784.0,Peru,['d3eb1d35-6e08-4dcd-aeff-6e1ba8cbe42a'],52.0,,,,,,,,,,,,,,,,,,,,,,792.0,Australia,00:01:52.987,6.0,Block,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0fc78d9c-e01e-45dc-aeca-a8ef06e1c8c6,1966.0,,,"[32.0, 67.0]",47.0,,,,,,,,,,,,,,,,,,,,,,,2.0,7.0,From Goal Kick,5478.0,Trent Sainsbury,3.0,Right Center Back,84.0,784.0,Peru,,19.0,,,,,,,,,,,,,,,,,,,,,,792.0,Australia,00:02:19.987,6.0,Block,,,,,,,,,,,,,,,,,,,,,,,,
,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,9e7e6f3f-f9f4-4617-9031-7d96b014362a,2086.0,,,"[14.0, 50.0]",49.0,,,,,,,,,,,,,,,,,,,,,,,2.0,1.0,Regular Play,5489.0,Mile Jedinak,13.0,Right Center Midfield,90.0,784.0,Peru,['ee1f581c-fd60-45ab-a58d-8527e82827f3'],8.0,,,,,,,,,,,,,,,,,,,,,,792.0,Australia,00:04:08.827,6.0,Block,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,bfa30ced-616e-40e2-9ba8-f1caeb75655e,2096.0,,,"[64.0, 59.0]",50.0,,,,,,,,,,,,,,,,,,,,,,,2.0,1.0,Regular Play,5519.0,Christian Alberto Cueva Bravo,19.0,Center Attacking Midfield,91.0,792.0,Australia,['71c15ca7-879d-4652-ab1b-02e017de764d'],21.0,,,,,,,,,,,,,,,,,,,,,,784.0,Peru,00:05:21.520,6.0,Block,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4018358b-1170-4b66-a681-86d014aa5819,2167.0,,,"[86.0, 76.0]",51.0,,,,,,,,,,,,,,,,,,,,,,,2.0,1.0,Regular Play,5481.0,Mathew Leckie,12.0,Right Midfield,95.0,784.0,Peru,['5e75cf9e-e65d-4713-85f8-cdcd22db507f'],59.0,,,,,,,,,,,,,,,,,,,,,,792.0,Australia,00:06:59.947,6.0,Block,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,b1a2ec30-78e9-4610-97b7-8dae63104d4e,2197.0,,,"[67.0, 78.0]",52.0,,,,,,,,,,,,,,,,,,,,,,,2.0,1.0,Regular Play,5482.0,Josh Risdon,2.0,Right Back,97.0,792.0,Australia,['e699d422-c91b-470c-abd4-0670dcf97dda'],58.0,,,,,,,,,,,,,,,,,,,,,,792.0,Australia,00:07:58.327,6.0,Block,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4e7a57cc-6a85-4bb8-b51c-751850443185,2228.0,,,"[14.0, 26.0]",54.0,,,,,,,,,,,,,,,,,,,,,,,2.0,3.0,From Free Kick,5523.0,Renato Fabrizio Tapia Cortijo,9.0,Right Defensive Midfield,99.0,792.0,Australia,['988c3ad2-3d05-4745-b413-b8488bce76ae'],48.0,,,,,,,,,,,,,,,,,,,,,,784.0,Peru,00:09:48.027,6.0,Block,,,,,,,,,,,,,,,,,,,,,,,,
