match_id,match_week,season_season_id,season_season_name,home_team_home_team_id,home_team_home_team_name,home_score,home_team_home_team_gender,home_team_country_id,home_team_country_name,away_team_away_team_id,away_team_away_team_name,away_score,away_team_away_team_gender,away_team_country_id,away_team_country_name,competition_competition_id,competition_competition_name,competition_stage_id,competition_stage_name,competition_country_name
69324,35,23,2011/2012,217,Barcelona,1,male,214,Spain,220,Real Madrid,2,male,214,Spain,11,La Liga,1,Regular Season,Spain
70225,29,23,2011/2012,217,Barcelona,5,male,214,Spain,1049,Granada,3,male,214,Spain,11,La Liga,1,Regular Season,Spain
70223,5,23,2011/2012,207,Valencia,2,male,214,Spain,217,Barcelona,2,male,214,Spain,11,La Liga,1,Regular Season,Spain
69331,13,23,2011/2012,217,Barcelona,4,male,214,Spain,395,Real Zaragoza,0,male,214,Spain,11,La Liga,1,Regular Season,Spain
69328,24,23,2011/2012,217,Barcelona,5,male,214,Spain,207,Valencia,1,male,214,Spain,11,La Liga,1,Regular Season,Spain
69325,30,23,2011/2012,1043,Mallorca,0,male,214,Spain,217,Barcelona,2,male,214,Spain,11,La Liga,1,Regular Season,Spain
69327,19,23,2011/2012,217,Barcelona,4,male,214,Spain,218,Real Betis,2,male,214,Spain,11,La Liga,1,Regular Season,Spain
69326,28,23,2011/2012,213,Sevilla,0,male,214,Spain,217,Barcelona,2,male,214,Spain,11,La Liga,1,Regular Season,Spain
69329,9,23,2011/2012,217,Barcelona,0,male,214,Spain,213,Sevilla,0,male,214,Spain,11,La Liga,1,Regular Season,Spain
69333,15,23,2011/2012,217,Barcelona,5,male,214,Spain,221,Levante,0,male,214,Spain,11,La Liga,1,Regular Season,Spain
69332,17,23,2011/2012,217,Barcelona,4,male,214,Spain,360,Rayo Vallecano,0,male,214,Spain,11,La Liga,1,Regular Season,Spain
70220,4,23,2011/2012,217,Barcelona,8,male,214,Spain,422,Osasuna,0,male,214,Spain,11,La Liga,1,Regular Season,Spain
70224,36,23,2011/2012,360,Rayo Vallecano,0,male,214,Spain,217,Barcelona,7,male,214,Spain,11,La Liga,1,Regular Season,Spain
69335,1,23,2011/2012,223,Málaga,1,male,214,Spain,217,Barcelona,4,male,214,Spain,11,La Liga,1,Regular Season,Spain
69338,21,23,2011/2012,222,Villarreal,0,male,214,Spain,217,Barcelona,0,male,214,Spain,11,La Liga,1,Regular Season,Spain
69340,20,23,2011/2012,217,Barcelona,4,male,214,Spain,223,Málaga,1,male,214,Spain,11,La Liga,1,Regular Season,Spain
69337,25,23,2011/2012,212,Atlético Madrid,1,male,214,Spain,217,Barcelona,2,male,214,Spain,11,La Liga,1,Regular Season,Spain
69334,16,23,2011/2012,220,Real Madrid,1,male,214,Spain,217,Barcelona,3,male,214,Spain,11,La Liga,1,Regular Season,Spain
69336,23,23,2011/2012,422,Osasuna,3,male,214,Spain,217,Barcelona,2,male,214,Spain,11,La Liga,1,Regular Season,Spain
69343,33,23,2011/2012,217,Barcelona,4,male,214,Spain,216,Getafe,0,male,214,Spain,11,La Liga,1,Regular Season,Spain
69330,12,23,2011/2012,215,Athletic Bilbao,2,male,214,Spain,217,Barcelona,2,male,214,Spain,11,La Liga,1,Regular Season,Spain
69297,6,23,2011/2012,217,Barcelona,5,male,214,Spain,212,Atlético Madrid,0,male,214,Spain,11,La Liga,1,Regular Season,Spain
